id,start,player,team,dob,position,tour,place,prize,pool,end,age,exp,weight,crt,age2,age3,exp2,exp3,const
67,2013-10-21,fng,Power Rangers,1995-09-24,5,Fragbite Masters 2013,3,2129.0,34969.0,2013-12-14,6602,1,0.6981943638488097,1026.1914206073454,43586404,287757439208,1,1,1
67,2013-11-16,fng,Power Rangers,1995-09-24,4,Techlabs Cup 2013 Grand Finals,3,3500.0,25000.0,2013-11-17,6628,2,0.6757990781059036,1068.9363596351832,43930384,291170585152,4,8,1
67,2014-02-04,fng,Power Rangers,1995-09-24,5,MLG T.K.O. Europe,4,1500.0,34500.0,2014-04-16,6708,3,0.6972932679879514,1054.6119144259128,44997264,301841646912,9,27,1
67,2014-02-09,fng,Power Rangers,1995-09-24,5,Dota 2 Champions League Season 2,4,12300.0,197100.0,2014-04-15,6713,4,0.8135955316562243,1182.9639347265954,45064369,302517109097,16,64,1
67,2014-04-03,fng,Power Rangers,1995-09-24,4,Fragbite Masters 2014,3,3000.0,15000.0,2014-04-26,6766,5,0.6417092132659893,1182.9021169374198,45778756,309739063096,25,125,1
67,2014-08-15,fng,Natus Vincere,1995-09-24,4,StarLadder StarSeries Season 10,5,9359.0,233980.0,2014-10-26,6900,6,0.7626550266152107,1211.8083544469766,47610000,328509000000,36,216,1
67,2014-08-25,fng,Natus Vincere,1995-09-24,4,Megafon Battle Arena,2,5000.0,25000.0,2014-08-26,6910,7,0.6246972244523484,1216.134249511387,47748100,329939371000,49,343,1
67,2014-08-26,fng,Natus Vincere,1995-09-24,4,Excellent Moscow Cup Season 2,2,18894.0,75576.0,2014-10-29,6911,8,0.6929409854615332,1200.9065433333737,47761921,330082636031,64,512,1
67,2014-09-01,fng,Natus Vincere,1995-09-24,5,Dota 2 Champions League Season 4,1,38118.0,76236.0,2014-11-02,6917,9,0.6934773686435066,1155.0885880427518,47844889,330943097213,81,729,1
67,2014-09-05,fng,Natus Vincere,1995-09-24,4,World E-sport Championships 2014,5,3242.0,166944.0,2014-09-07,6921,10,0.7418303765466494,1110.6483749471988,47900241,331517567961,100,1000,1
67,2014-09-11,fng,Natus Vincere,1995-09-24,5,Game Show League Season 1,2,10000.0,50000.0,2014-09-13,6927,11,0.6674564713719021,1095.6300060868505,47983329,332380519983,121,1331,1
67,2014-10-02,fng,Natus Vincere,1995-09-24,4,World Cyber Arena 2014,7,3229.0,468177.0,2014-10-05,6948,12,0.8054428728024902,1097.091383377784,48274704,335412643392,144,1728,1
67,2014-10-09,fng,Natus Vincere,1995-09-24,4,ESL One New York 2014,5,7051.0,141012.0,2014-10-10,6955,13,0.7314165200131894,1086.7105017111353,48372025,336427433875,169,2197,1
67,2015-01-21,fng,Virtus.pro,1995-09-24,5,Dota Pit League Season 3,3,39807.0,329068.0,2015-07-12,7059,14,0.7836925984237137,1034.265681706716,49829481,351746306379,196,2744,1
67,2015-03-28,fng,Virtus.pro,1995-09-24,4,ASUS ROG DreamLeague Season 3,1,54875.0,150581.0,2015-06-15,7125,15,0.7354667530726456,1113.0422140817834,50765625,361705078125,225,3375,1
67,2015-04-20,fng,Virtus.pro,1995-09-24,5,joinDOTA MLG Pro League Season 2,5,8362.0,183971.0,2015-06-07,7148,16,0.7478215509497563,1101.9338457426009,51093904,365219225792,256,4096,1
67,2015-05-03,fng,Virtus.pro,1995-09-24,4,RoG Play It Cool Dota 2 Invitational,1,12500.0,30000.0,2015-05-03,7161,17,0.6359443775597338,1084.879312402086,51279921,367215514281,289,4913,1
67,2015-06-20,fng,Virtus.pro,1995-09-24,4,ESL One Frankfurt 2015,3,29620.0,296202.0,2015-06-21,7209,18,0.7772015584218886,1043.4137451604188,51969681,374649430329,324,5832,1
67,2015-07-27,fng,Virtus.pro,1995-09-24,5,The International 2015,5,1197925.0,17600281.0,2015-08-08,7246,19,1.0,1054.9714931870567,52504516,380447722936,361,6859,1
67,2015-09-21,fng,Virtus.pro,1995-09-24,5,World Cyber Arena 2015 - European Pro Qualifiers,2,22500.0,97500.0,2015-09-24,7302,20,0.6885640906349999,1032.1062391538824,53319204,389336827608,400,8000,1
67,2015-10-03,fng,Virtus.pro,1995-09-24,5,ESL One New York 2015,5,14331.0,286621.0,2015-10-04,7314,21,0.7531976044392572,1054.876969712804,53494596,391259475144,441,9261,1
67,2015-10-16,fng,Virtus.pro,1995-09-24,5,MLG World Finals 2015,5,11398.0,250759.0,2015-10-18,7327,22,0.7451855527393525,1003.3466745140364,53684929,393349474783,484,10648,1
67,2015-10-26,fng,Virtus.pro,1995-09-24,5,Nanyang Dota 2 Championships Season 1,5,8807.0,123302.0,2015-11-01,7337,23,0.7026369951281123,969.8659687692667,53831569,394962221753,529,12167,1
67,2015-11-13,fng,Virtus.pro,1995-09-24,5,Frankfurt Major 2015,7,105000.0,3000000.0,2015-11-21,7355,24,0.8939484827604671,937.2275796001239,54096025,397876263875,576,13824,1
67,2016-01-13,fng,Virtus.pro,1995-09-24,5,SL i-League StarSeries Season 1,7,5047.0,302286.0,2016-01-17,7416,25,0.7563871654664464,883.7000986353097,54997056,407858167296,625,15625,1
67,2016-01-19,fng,Virtus.pro,1995-09-24,5,Captains Draft 3.0,7,4345.0,124153.0,2016-02-17,7422,26,0.7030492633023712,799.7937597053656,55086084,408848915448,676,17576,1
67,2016-02-25,fng,Virtus.pro,1995-09-24,5,The Shanghai Major 2016,9,45000.0,3000000.0,2016-03-06,7459,27,0.8939484827604671,739.1654141411833,55636681,414994003579,729,19683,1
67,2016-03-19,fng,Virtus.pro,1995-09-24,5,Dota Pit League Season 4,3,25386.0,296819.0,2016-03-20,7482,28,0.755293201653894,777.593652064747,55980324,418844784168,784,21952,1
67,2016-05-21,fng,Virtus.Pro,1995-09-24,5,DreamLeague Season 5,3,15000.0,100000.0,2016-05-22,7545,31,0.6900816331862527,778.419404117822,56927025,429514403625,961,29791,1
67,2016-06-17,fng,Virtus.pro,1995-09-24,4,ESL One Frankfurt 2016,7,6291.0,314546.0,2016-06-19,7572,32,0.7587701737060174,728.8282600386481,57335184,434142013248,1024,32768,1
67,2016-08-23,fng,Vega Squadron,1995-09-24,4,World Cyber Arena 2016 EU Main Qualifier,2,13570.0,54280.0,2016-09-01,7639,33,0.6627877255733546,798.2342498433618,58354321,445768658119,1089,35937,1
67,2016-10-11,fng,Vega Squadron,1995-09-24,4,DreamLeague Season 6 League Play,6,6000.0,61000.0,2016-11-08,7688,34,0.6698836628179993,707.1037754400882,59105344,454401884672,1156,39304,1
67,2016-10-17,fng,Vega Squadron,1995-09-24,4,FACEIT Invitational,2,7000.0,41000.0,2016-10-19,7694,35,0.6457294799450749,717.4086105328008,59197636,455466611384,1225,42875,1
67,2017-05-02,fng,Team Spirit,1995-09-24,4,Mr. Cat Invitational Europe,4,5000.0,70000.0,2017-05-18,7891,36,0.6782504307249609,624.8304239962209,62267881,491355848971,1296,46656,1
67,2017-07-07,fng,Team Spirit,1995-09-24,4,The Final Match Season 1,3,6500.0,50000.0,2017-07-09,7957,37,0.6577944147019157,634.3878368069716,63313849,503788296493,1369,50653,1
68,2013-02-10,fogged,Team Dignitas,1989-12-12,4,The Premier League Season 4,3,2000.0,20000.0,2013-04-28,8461,3,0.6882530765849391,1269.374482045905,71588521,605710476181,9,27,1
68,2013-03-14,fogged,Team Dignitas,1989-12-12,4,DreamHack Dota 2 Invitational,2,1500.0,10000.0,2013-04-18,8493,4,0.640082098733365,1338.8184112471604,72131049,612608999157,16,64,1
68,2013-05-20,fogged,Team Dignitas,1989-12-12,5,RaidCall Dota 2 League Season 3,3,2000.0,11000.0,2013-07-17,8560,5,0.6467057779304365,1255.370489697089,73273600,627222016000,25,125,1
68,2013-06-15,fogged,Team Dignitas,1989-12-12,4,DreamHack Summer 2013,3,3869.0,58798.0,2013-06-17,8586,7,0.7631958982807595,1169.8629221415563,73719396,632954734056,49,343,1
68,2013-06-28,fogged,Team Dignitas,1989-12-12,4,Corsair Gaming Summer Tournament 2013,3,1500.0,29500.0,2013-07-26,8599,8,0.7152632642379757,991.8899028210857,73942801,635834145799,64,512,1
68,2013-08-02,fogged,Team Dignitas,1989-12-12,5,The International 2013,7,43116.0,3219309.0,2013-08-11,8634,9,1.0,1145.8710018599913,74545956,643629784104,81,729,1
68,2013-09-11,fogged,Evil Geniuses,1989-12-12,5,WePlay Dota2 League Season 2,4,2000.0,41000.0,2013-11-10,8674,10,0.7088125512685809,1046.201925826169,75238276,652616806024,100,1000,1
68,2013-10-17,fogged,Evil Geniuses,1989-12-12,5,Dota 2 Champions League Season 1,4,3000.0,68000.0,2014-01-15,8710,11,0.7425760837359738,939.052434972584,75864100,660776311000,121,1331,1
68,2013-10-21,fogged,Evil Geniuses,1989-12-12,5,Fragbite Masters 2013,5,836.0,34969.0,2013-12-14,8714,12,0.6981943638488097,881.4581191535935,75933796,661687098344,144,1728,1
68,2013-10-31,fogged,Evil Geniuses,1989-12-12,4,Electronic Sports World Cup 2013,2,7500.0,35000.0,2013-11-03,8724,13,0.6982534980393392,853.9439709268266,76108176,663967727424,169,2197,1
68,2013-11-04,fogged,Evil Geniuses,1989-12-12,5,ASUS ROG DreamLeague Kick-Off Season,4,2500.0,55000.0,2013-11-30,8728,14,0.7284166516894216,740.1523913467286,76177984,664881444352,196,2744,1
68,2013-11-22,fogged,Evil Geniuses,1989-12-12,5,MLG Championship Columbus,5,2739.0,136959.0,2013-11-24,8746,15,0.7893020753508921,705.7832040484195,76492516,669003544936,225,3375,1
68,2013-12-04,fogged,Evil Geniuses,1989-12-12,5,Netolic Pro League #4 West,3,1000.0,15000.0,2013-12-12,8758,16,0.6417092132659893,769.9656840751227,76702564,671761055512,256,4096,1
72,2016-01-19,funn1k,Team Empire,1992-11-16,4,Captains Draft 3.0,5,6208.0,124153.0,2016-02-17,8464,49,0.7030492633023712,848.2907847918343,71639296,606355001344,2401,117649,1
73,2013-07-10,fy,Vici Gaming,1995-02-12,5,Red Bull ECL 2013 Dota 2 Season,3,1628.0,9768.0,2013-07-14,6723,0,0.6384507936474707,1013.3493678380129,45198729,303871055067,0,0,1
73,2013-09-09,fy,Vici Gaming,1995-02-12,4,Sina Cup Supernova Dota 2 Open/Season 1,3,490.0,6370.0,2013-09-16,6784,2,0.5845541131277984,1007.8105853450116,46022656,312217698304,4,8,1
73,2013-09-22,fy,Vici Gaming,1995-02-12,5,2013 WPC ACE Dota 2 League,3,16528.0,254534.0,2014-01-01,6797,3,0.8306611783234453,1147.450457859168,46199209,314016023573,9,27,1
73,2013-11-08,fy,Vici Gaming,1995-02-12,4,National Electronic Sports Tournament 2013,3,8209.0,68956.0,2013-11-10,6844,4,0.7435077631161021,1086.1118916096896,46840336,320575259584,16,64,1
73,2013-12-09,fy,Vici Gaming,1995-02-12,5,G-League 2013,3,1646.0,51239.0,2014-01-13,6875,5,0.7236896747256987,866.1153557948757,47265625,324951171875,25,125,1
73,2013-12-23,fy,Vici Gaming,1995-02-12,5,Fengyun Dota 2 Tournament,3,824.0,22254.0,2013-12-28,6889,6,0.6680342090455249,831.3213334173399,47458321,326940373369,36,216,1
73,2014-01-07,fy,Vici Gaming,1995-02-12,5,Dota 2 League Season 4,3,7500.0,50000.0,2014-01-08,6904,7,0.7220561423566209,805.2681640240621,47665216,329080651264,49,343,1
73,2014-03-26,fy,Vici Gaming,1995-02-12,5,ECL 2014 Spring,3,1610.0,35425.0,2014-06-15,6982,8,0.6990589691113633,819.6101141762715,48748324,340360798168,64,512,1
73,2014-03-29,fy,Vici Gaming,1995-02-12,5,WPC 2014,5,3201.0,244886.0,2014-06-02,6985,9,0.8280824356885808,945.2822832832583,48790225,340799721625,81,729,1
73,2014-05-24,fy,Vici Gaming,1995-02-12,5,MarsTV Dota 2 League 2014,3,1603.0,2405.0,2014-05-25,7041,10,0.5195510739137228,961.3339345857784,49575681,349062369921,100,1000,1
73,2014-06-02,fy,Vici Gaming,1995-02-12,4,V Games Tournament,5,321.0,15238.0,2014-06-25,7050,11,0.6427597602103989,885.2091270641444,49702500,350402625000,121,1331,1
73,2014-06-05,fy,Vici Gaming,1995-02-12,5,The Summit 1,3,19853.0,132352.0,2014-06-08,7053,12,0.7870186380583772,758.6470211247088,49744809,350850137877,144,1728,1
73,2014-06-16,fy,Vici Gaming,1995-02-12,4,GEST The Challenge June,3,1000.0,22000.0,2014-06-23,7064,13,0.6672681388693886,854.9688712439529,49900096,352494278144,169,2197,1
73,2014-06-28,fy,Vici Gaming,1995-02-12,5,ESL One Frankfurt 2014,5,10545.0,210900.0,2014-06-29,7076,14,0.8181116698405347,818.0538359729967,50069776,354293734976,196,2744,1
73,2014-07-08,fy,Vici Gaming,1995-02-12,5,The International 2014,2,1474737.0,10967674.0,2014-07-21,7086,15,1.0,974.3431447853852,50211396,355797952056,225,3375,1
73,2014-08-11,fy,Vici Gaming,1995-02-12,4,i-League Season 1,1,155828.0,311655.0,2014-09-28,7120,16,0.7803387392327782,1023.3262031359752,50694400,360944128000,256,4096,1
73,2014-09-05,fy,Vici Gaming,1995-02-12,5,World E-sport Championships 2014,3,16208.0,166944.0,2014-09-07,7145,17,0.7418303765466494,897.3057784331938,51051025,364759573625,289,4913,1
73,2014-09-09,fy,Vici Gaming,1995-02-12,4,Sina Cup Supernova Dota 2 Open Season 5,2,4884.0,18559.0,2014-09-21,7149,18,0.6063189102505103,975.0723153297813,51108201,365372528949,324,5832,1
73,2014-09-12,fy,Vici Gaming,1995-02-12,5,ECL 2014 Autumn,3,1610.0,32261.0,2014-12-30,7152,19,0.6404267720289338,951.1479904922837,51151104,365832695808,361,6859,1
73,2014-10-02,fy,Vici Gaming,1995-02-12,4,World Cyber Arena 2014,4,3229.0,468177.0,2014-10-05,7172,20,0.8054428728024902,813.4080564132325,51437584,368910352448,400,8000,1
73,2014-10-09,fy,Vici Gaming,1995-02-12,4,ESL One New York 2014,1,56404.0,141012.0,2014-10-10,7179,21,0.7314165200131894,877.4046010150986,51538041,369991596339,441,9261,1
73,2014-10-30,fy,Vici Gaming,1995-02-12,5,National Electronic Sports Tournament 2014,5,1630.0,60296.0,2014-11-02,7200,22,0.6790072064551249,837.1221262305826,51840000,373248000000,484,10648,1
73,2014-11-17,fy,Vici Gaming,1995-02-12,5,i-League Season 2,3,16804.0,127968.0,2015-01-10,7218,23,0.7254287353452895,780.0884383549503,52099524,376054364232,529,12167,1
73,2014-12-03,fy,Vici Gaming,1995-02-12,5,The Summit 2,1,139910.0,310911.0,2014-12-07,7234,24,0.7801912968551336,820.7930960771399,52330756,378560688904,576,13824,1
73,2015-01-29,fy,Vici Gaming,1995-02-12,5,Dota 2 Asia Championships 2015,2,366902.0,3057521.0,2015-02-09,7291,25,0.9212022642627935,882.164014881212,53158681,387579943171,625,15625,1
73,2015-02-23,fy,Vici Gaming,1995-02-12,5,Dota 2 Champions League Season 5,2,19876.0,79504.0,2015-05-10,7316,26,0.6960666557826279,948.3077328640081,53523856,391580530496,676,17576,1
73,2015-03-09,fy,Vici Gaming,1995-02-12,5,StarLadder StarSeries Season 12,1,67500.0,150000.0,2015-04-26,7330,27,0.7352282742984712,1100.3757341444777,53728900,393832837000,729,19683,1
73,2015-04-06,fy,Vici Gaming,1995-02-12,5,i-League Season 3,2,85344.0,356311.0,2015-05-23,7358,28,0.7885992768912532,947.7277380107204,54140164,398363326712,784,21952,1
73,2015-04-11,fy,Vici Gaming,1995-02-12,5,ECL 2015 Spring,3,3209.0,36904.0,2015-06-14,7363,29,0.6487214689631848,894.6189457691376,54213769,399175981147,841,24389,1
73,2015-05-13,fy,Vici Gaming,1995-02-12,5,The Summit 3,3,35319.0,271685.0,2015-05-17,7395,30,0.7718717693692367,794.6712517898468,54686025,404403154875,900,27000,1
73,2015-06-03,fy,Vici Gaming,1995-02-12,4,MarsTV Dota 2 League 2015 Spring,4,19345.0,278089.0,2015-06-07,7416,31,0.7733089830813087,739.5816144706428,54997056,407858167296,961,29791,1
73,2015-06-20,fy,Vici Gaming,1995-02-12,5,ESL One Frankfurt 2015,5,14810.0,296202.0,2015-06-21,7433,32,0.7772015584218886,737.5435600635177,55249489,410669451737,1024,32768,1
73,2015-07-27,fy,Vici Gaming,1995-02-12,4,The International 2015,4,1566517.0,17600281.0,2015-08-08,7470,33,1.0,906.1569249509662,55800900,416832723000,1089,35937,1
73,2015-11-13,fy,Vici Gaming,1995-02-12,4,Frankfurt Major 2015,5,202500.0,3000000.0,2015-11-21,7579,34,0.8939484827604671,806.2413538197536,57441241,435347165539,1156,39304,1
73,2015-12-25,fy,Vici Gaming,1995-02-12,4,Dota 2 Radiant & Dire Cup 2015,3,18579.0,154823.0,2015-12-27,7621,35,0.7162820285958463,825.7656967422702,58079641,442624944061,1225,42875,1
73,2016-01-01,fy,Vici Gaming,1995-02-12,4,Shanghai Dota 2 Open #1,3,7684.0,92208.0,2016-01-03,7628,36,0.6852191250847464,832.1073736399178,58186384,443845737152,1296,46656,1
73,2016-01-27,fy,Vici Gaming,1995-02-12,4,MarsTV Dota 2 League 2015 Winter,5,13883.0,274886.0,2016-01-31,7654,37,0.7506918648664372,772.9269140753665,58583716,448399762264,1369,50653,1
73,2016-02-25,fy,Vici Gaming,1995-02-12,4,The Shanghai Major 2016,13,30000.0,3000000.0,2016-03-06,7683,38,0.8939484827604671,599.9211244104356,59028489,453515880987,1444,54872,1
73,2016-09-20,fy,Vici Gaming,1995-02-12,4,Shanghai Dota 2 Open #2,5,4495.0,118367.0,2016-10-08,7891,39,0.710186014552598,704.6517361339006,62267881,491355848971,1521,59319,1
73,2016-09-23,fy,Vici Gaming,1995-02-12,4,Dota2 Professional League Season 2 - Top,7,35000.0,700000.0,2016-12-31,7894,40,0.8182373670312004,732.2822351940047,62315236,491916472984,1600,64000,1
73,2016-09-28,fy,Vici Gaming,1995-02-12,4,Mars Dota 2 League 2016 Autumn,5,12500.0,250000.0,2016-10-02,7899,41,0.7556410841788738,708.434384732762,62394201,492851793699,1681,68921,1
73,2016-12-14,fy,Vici Gaming,1995-02-12,4,World Cyber Arena 2016,2,143720.0,732972.0,2016-12-16,7976,42,0.8210356141428047,679.7546219939022,63616576,507405810176,1764,74088,1
73,2017-02-23,fy,Team VGJ,1995-02-12,4,StarLadder i-League StarSeries Season 3,2,60000.0,300000.0,2017-02-26,8047,43,0.7667254242259913,699.571162589625,64754209,521077119823,1849,79507,1
73,2017-03-15,fy,Team VGJ,1995-02-12,4,Dota2 Professional League Season 3 (2017 S1) - Top,5,2178.0,85663.0,2017-04-16,8067,44,0.6905266186619751,537.4701641332776,65076489,524972036763,1936,85184,1
73,2017-03-27,fy,Team VGJ,1995-02-12,4,Dota 2 Asia Championships 2017,7,18359.0,611987.0,2017-04-04,8079,45,0.8100683113293884,472.94276811927705,65270241,527318277039,2025,91125,1
73,2017-04-24,fy,Team VGJ,1995-02-12,4,The Kiev Major 2017,5,125000.0,3000000.0,2017-04-30,8107,46,0.9067123605322307,404.9320996116097,65723449,532820001043,2116,97336,1
73,2017-05-18,fy,Team VGJ,1995-02-12,4,StarLadder i-League Invitational #2,7,2500.0,100000.0,2017-05-21,8131,47,0.6999346815311969,542.5762067937837,66113161,537566112091,2209,103823,1
73,2017-06-14,fy,Team VGJ,1995-02-12,4,DOTA Summit 7,7,2500.0,95000.0,2017-06-18,8158,48,0.6968162772836343,624.6187955596994,66552964,542939080312,2304,110592,1
73,2017-07-05,fy,Vici Gaming,1995-02-12,4,Mars Dota 2 League 2017,7,6250.0,250000.0,2017-07-09,8179,49,0.7556410841788738,589.2139781087492,66896041,547142719339,2401,117649,1
76,2014-09-12,garder,CDEC Gaming,1989-04-17,5,ECL 2014 Autumn,3,1610.0,32261.0,2014-12-30,9279,0,0.6404267720289338,1124.7734099751315,86099841,798920424639,0,0,1
76,2014-10-25,garder,CDEC Gaming,1989-04-17,4,G-League 2014,2,8033.0,49807.0,2014-12-27,9322,1,0.6672178928020176,1165.1728860873634,86899684,810078854248,1,1,1
76,2014-11-01,garder,CDEC Gaming,1989-04-17,5,MSI Beat IT 2014,3,8254.0,76801.0,2014-11-02,9329,2,0.6939328688307247,1193.9734158430929,87030241,811905118289,4,8,1
76,2014-12-06,garder,CDEC Gaming,1989-04-17,5,National Electronic Sports Open 2014,2,12933.0,66282.0,2014-12-07,9364,3,0.6848461884681244,1191.0213290053975,87684496,821077620544,9,27,1
76,2015-01-05,garder,CDEC Gaming,1989-04-17,4,Dota 2 League Season 5,4,3550.0,55039.0,2015-01-06,9394,4,0.6733797457872234,1166.299034765549,88247236,828994534984,16,64,1
76,2015-01-29,garder,CDEC Gaming,1989-04-17,4,Dota 2 Asia Championships 2015,13,30575.0,3057521.0,2015-02-09,9418,5,0.9212022642627935,1109.6382345689126,88698724,835364582632,25,125,1
76,2015-05-09,garder,CDEC Gaming,1989-04-17,4,G-League 2015,2,8055.0,43497.0,2015-07-10,9518,6,0.6588613413533393,1143.0986226056352,90592324,862257739832,36,216,1
76,2015-06-03,garder,CDEC Gaming,1989-04-17,4,MarsTV Dota 2 League 2015 Spring,5,12091.0,278089.0,2015-06-07,9543,7,0.7733089830813087,1105.6310949027545,91068849,869070026007,49,343,1
76,2015-07-27,garder,CDEC Gaming,1989-04-17,4,The International 2015,2,2856590.0,17600281.0,2015-08-08,9597,8,1.0,1337.9594722149598,92102409,883906819173,64,512,1
76,2015-10-03,garder,CDEC Gaming,1989-04-17,4,ESL One New York 2015,3,28662.0,286621.0,2015-10-04,9665,9,0.7531976044392572,1193.6092950101138,93412225,902829154625,81,729,1
76,2015-10-16,garder,CDEC Gaming,1989-04-17,5,MLG World Finals 2015,3,34194.0,250759.0,2015-10-18,9678,10,0.7451855527393525,1265.5622326470798,93663684,906477133752,100,1000,1
76,2015-11-13,garder,CDEC Gaming,1989-04-17,5,Frankfurt Major 2015,5,202500.0,3000000.0,2015-11-21,9706,12,0.8939484827604671,1322.5320512795665,94206436,914367667816,144,1728,1
76,2015-12-17,garder,CDEC Gaming,1989-04-17,5,World Cyber Arena 2015,4,46275.0,493600.0,2015-12-20,9740,13,0.7857787245122977,1275.5200273925138,94867600,924010424000,169,2197,1
76,2015-12-25,garder,CDEC Gaming,1989-04-17,5,Dota 2 Radiant & Dire Cup 2015,5,7741.0,154823.0,2015-12-27,9748,14,0.7162820285958463,1176.8581802882695,95023504,926289116992,196,2744,1
76,2016-01-01,garder,CDEC Gaming,1989-04-17,5,Shanghai Dota 2 Open #1,3,7684.0,92208.0,2016-01-03,9755,15,0.6852191250847464,1168.386252462813,95160025,928286043875,225,3375,1
76,2016-02-25,garder,CDEC Gaming,1989-04-17,5,The Shanghai Major 2016,13,30000.0,3000000.0,2016-03-06,9810,16,0.8939484827604671,1178.076515296927,96236100,944076141000,256,4096,1
76,2016-05-18,garder,CDEC Gaming,1989-04-17,4,Dota2 Professional League Season 1,7,14000.0,72000.0,2016-07-17,9893,17,0.6703911884131896,1103.817090661359,97871449,968242244957,289,4913,1
76,2016-07-02,garder,CDEC Gaming,1989-04-17,5,National Electronic Arena 2016,3,22541.0,195352.0,2016-07-03,9938,18,0.7302192462006477,1170.6497144631658,98763844,981515081672,324,5832,1
